_ID_,_VAL_
0,0.14805260911815718
1,0.5401739385300646
2,0.2044668235217712
3,0.28957521484124477
4,0.5049882517736488
5,0.2838005583557519
6,0.07091351714491534
7,0.13773905749993473
8,0.12216135871243446
9,0.3342129128585088
10,0.09725357081361038
11,0.6070061711138041
12,0.06328886418478384
13,0.11407684847582802
14,0.6873523225681852
15,0.1838602548945144
16,0.06361019314443607
17,0.1813965012717062
18,0.31855385043907164
19,0.10593033187007901
20,0.07170690205390332
21,0.23451830073583427
22,0.15538984519969304
23,0.059332796055929296
24,0.6328824490234805
25,0.25638913794230855
26,0.3944208346574789
27,0.10941654618483525
28,0.08100566130080719
29,0.1764538505849412
30,0.2073536392178527
31,0.10286023788275218
32,0.29715783978448773
33,0.18902756404535642
34,0.24051586283000356
35,0.046622153349943275
36,0.11841553539053351
37,0.060310369404320115
38,0.18057155692419755
39,0.1244778175541662
40,0.1356924987861716
41,0.2014928651048945
42,0.06459864261757509
43,0.1092620396627596
44,0.44339092648952066
45,0.1279512098164982
46,0.1205210150305804
47,0.14177627766715697
48,0.12090605990135285
49,0.09506698284619274
50,0.027982045005000775
51,0.07191654236689106
52,0.0679080028903476
53,0.2655101189185049
54,0.18693262823234993
55,0.0852134375091936
56,0.2815469745291994
57,0.16942532181090597
58,0.04508363166661795
59,0.06071314016680938
60,0.08473647506181303
61,0.09615004000671509
62,0.15314478183422162
63,0.3594578574570794
64,0.06420629512939208
65,0.35557615265612336
66,0.33266032608375745
67,0.16182798750477215
68,0.04475419828210055
69,0.1395473700969531
70,0.23453474165595073
71,0.06173657113830941
72,0.09637163893828216
73,0.47029552711421774
74,0.14730023266586628
75,0.07795264516481827
76,0.1453060399065541
77,0.08901654083420164
78,0.20891287871132386
79,0.21953203591017292
80,0.09437884084689645
81,0.3074591700157193
82,0.11680555129820235
83,0.07209363353460557
84,0.1953192663717674
85,0.2696222815206004
86,0.021772496136001428
87,0.24777342114876072
88,0.15802314544518467
89,0.12369516061185488
90,0.06703310939962806
91,0.23501825068511467
92,0.44045860866018915
93,0.11317192286934159
94,0.13669687093462765
95,0.15870158985928629
96,0.05480936222479425
97,0.06174878159772493
98,0.11706289508608117
99,0.1946168762601456
100,0.24046899072214128
101,0.09634645122494132
102,0.14725444527596962
103,0.2547753934197553
104,0.2168469719821977
105,0.1345771509326136
106,0.528774854391402
107,0.11740152910720647
108,0.0771659452103022
109,0.07715174688931506
110,0.3278896716128094
111,0.055679662595364124
112,0.08603078776815952
113,0.23811810929453261
114,0.26496083539403426
115,0.1330340815240595
116,0.35819734299495826
117,0.09010294251207783
118,0.09127925166051058
119,0.22964800731926088
120,0.06061658516951169
121,0.13413615915307148
122,0.15833803588789522
123,0.1718512913363259
124,0.11571353865223459
125,0.10687389235342885
126,0.41124100141147113
127,0.0650543881224208
128,0.11701288371906031
129,0.41585154501568933
130,0.09778087919357442
131,0.1135195542040345
132,0.12190998788707942
133,0.09106830533253034
134,0.07645650988669418
135,0.44330028323799686
136,0.11925601708940893
137,0.08317369949665464
138,0.07089090093886789
139,0.5242937801040809
140,0.14202597640805092
141,0.11446863841852045
142,0.18324806458545986
143,0.18918004191426904
144,0.3099666977177593
145,0.11211142144894032
146,0.1880682132919827
147,0.3874334797547711
148,0.2179432966028069
149,0.10229761296596207
150,0.09599916392299991
151,0.1608255819318383
152,0.23899677160070337
153,0.061491971148670166
154,0.2850678434180159
155,0.06436530591563476
156,0.05928888034109899
157,0.16521466712678826
158,0.04789074490004345
159,0.4411463135671275
160,0.27785007966181846
161,0.0905041556706306
162,0.10059358436589474
163,0.13425598759595705
164,0.09889723199669055
165,0.05916129192044411
166,0.2731732005162216
167,0.10785736657124
168,0.0873991435283413
169,0.11870913339531468
170,0.08424987958676498
171,0.0499090172877571
172,0.04024668975500346
173,0.07873391111628834
174,0.041994697851550994
175,0.19862309724189317
176,0.2025069726147079
177,0.05032110642445854
178,0.1137128893576312
179,0.4532636925090648
180,0.06157227136382683
181,0.1028169685419271
182,0.36781386219748663
183,0.3112642874474851
184,0.21736792947479433
185,0.10675163509823352
186,0.1490120906561061
187,0.24751024143261108
188,0.10025848070749133
189,0.13413171984677222
190,0.10297021406780979
191,0.3106885284209812
192,0.18087461739139438
193,0.667290176537929
194,0.38719042641801693
195,0.10834598647780254
196,0.11416982717254848
197,0.28006723506914294
198,0.28939738150084304
199,0.09951307541212809
200,0.14358459774452687
201,0.10068801925744915
202,0.1615619142272128
203,0.08492883412312502
204,0.083595376613804
205,0.36241278887949235
206,0.14871089179390695
207,0.23444624848814266
208,0.12280423092292453
209,0.23007072048814
210,0.20085511293098832
211,0.1284347265402073
212,0.26526785711944084
213,0.12662929961693276
214,0.06193857770669863
215,0.2407145473613438
216,0.041906704198644666
217,0.17722940337422993
218,0.05385097000784668
219,0.05959863363691361
220,0.20206268043728443
221,0.19963443853596896
222,0.05303563019464493
223,0.13053955845020693
224,0.14345312670882668
225,0.08294697340744758
226,0.16702721242785018
227,0.1530773815721768
228,0.10258993748532592
229,0.08134995817606148
230,0.09913170868627981
231,0.1294869551063926
232,0.1327578040918861
233,0.03305633293350431
234,0.1829575259743671
235,0.06740803858590748
236,0.47042143291080835
237,0.11765622408473615
238,0.19590911125744928
239,0.0792455787262461
240,0.10137803822426814
241,0.11291199915696429
242,0.1622364587162092
243,0.2054119091942914
244,0.09999243041419127
245,0.09351776953857785
246,0.036888546510560366
247,0.32200929284068774
248,0.1088508452472652
249,0.07809874978734356
250,0.06203874802063438
251,0.3840153401539747
252,0.10141090728441836
253,0.32379065778458943
254,0.250312621807223
255,0.06461883643652497
256,0.812764144538526
257,0.14641665559631248
258,0.09995323056094606
259,0.04523030545668177
260,0.3124328791051447
261,0.14535229517374734
262,0.4961028205765323
263,0.5220192123908461
264,0.17522566864091887
265,0.11531770684715283
266,0.17687808004654407
267,0.16817379714214933
268,0.08449843504588364
269,0.5537337111822429
270,0.44805516771574433
271,0.7609231147320407
272,0.08636206274658602
273,0.07049682570505839
274,0.13979428638503083
275,0.09832720355969865
276,0.12673039109805706
277,0.22025131570189854
278,0.09513077792796701
279,0.1448718733461561
280,0.07697102704057543
281,0.14394172629617988
282,0.17251124398951653
283,0.1711749805020202
284,0.04661639220503976
285,0.0521483620948557
286,0.12023948804504138
287,0.6361162556430733
288,0.08401983776406084
289,0.14681408335553128
290,0.20558698352720872
291,0.09309061180740263
292,0.06930500958866939
293,0.12235775354357627
294,0.06817141992241904
295,0.2402820819682508
296,0.4881081828931185
297,0.1638927253705051
298,0.4044399065362318
299,0.08894587849462313
300,0.08280359798327046
301,0.09521608717237487
302,0.15849632267989222
303,0.036342632147043724
304,0.21878844226511482
305,0.8565251689793746
306,0.08202174196691543
307,0.24717310232529005
308,0.21579174368561269
309,0.08416275581549923
310,0.07405366872020361
311,0.38694972483452106
312,0.19518871340620614
313,0.2040130589303578
